season,date,home_team,away_team,full_time_home_goals,full_time_away_goals,full_time_result,home_goals_avg_5,away_goals_avg_5,home_odds,draw_odds,away_odds,leakage_guard
2022/23,30/10/2022,Man United,West Ham,1,0,H,,,1.66,4,4.8,Only rows before current match
2022/23,05/11/2022,Leeds,Bournemouth,4,3,H,2.000,,1.72,3.8,4.75,Only rows before current match
2022/23,05/11/2022,Man City,Fulham,2,1,H,,0.000,1.11,9.5,19,Only rows before current match
2022/23,05/11/2022,Nott'm Forest,Brentford,2,2,D,0.000,,2.75,3.3,2.6,Only rows before current match
2022/23,05/11/2022,Wolves,Brighton,2,3,A,,,3.3,3.3,2.25,Only rows before current match
2022/23,05/11/2022,Everton,Leicester,0,2,A,,,2.4,3.3,3,Only rows before current match
2022/23,06/11/2022,Chelsea,Arsenal,0,1,A,,,2.55,3.4,2.7,Only rows before current match
2022/23,06/11/2022,Aston Villa,Man United,3,1,H,,,3.3,3.8,2.1,Only rows before current match
2022/23,06/11/2022,Southampton,Newcastle,1,4,A,,,4,3.6,1.9,Only rows before current match
2022/23,06/11/2022,West Ham,Crystal Palace,1,2,A,,,1.9,3.4,4.2,Only rows before current match
2022/23,06/11/2022,Tottenham,Liverpool,1,2,A,,,3.3,3.6,2.1,Only rows before current match
2022/23,12/11/2022,Man City,Brentford,1,2,A,,,1.14,8,17,Only rows before current match
2022/23,12/11/2022,Bournemouth,Everton,3,0,H,,,2.8,3.25,2.6,Only rows before current match
2022/23,12/11/2022,Liverpool,Southampton,3,1,H,2.000,1.000,1.25,6.5,11,Only rows before current match
2022/23,12/11/2022,Nott'm Forest,Crystal Palace,1,0,H,,2.000,3.1,3.1,2.45,Only rows before current match
2022/23,12/11/2022,Tottenham,Leeds,4,3,H,1.000,,1.65,4.2,4.75,Only rows before current match
2022/23,12/11/2022,West Ham,Leicester,0,2,A,,,2.05,3.4,3.75,Only rows before current match
2022/23,12/11/2022,Newcastle,Chelsea,1,0,H,,,2.35,3.4,3,Only rows before current match
2022/23,12/11/2022,Wolves,Arsenal,0,2,A,,,6,4.2,1.55,Only rows before current match
2022/23,13/11/2022,Brighton,Aston Villa,1,2,A,,,1.83,3.75,4.2,Only rows before current match
2022/23,13/11/2022,Fulham,Man United,1,2,A,,,3.8,3.8,1.9,Only rows before current match
2022/23,26/12/2022,Brentford,Tottenham,2,2,D,,,4,3.6,1.91,Only rows before current match
2022/23,26/12/2022,Crystal Palace,Fulham,0,3,A,,1.000,2.05,3.6,3.5,Only rows before current match
2022/23,26/12/2022,Everton,Wolves,1,2,A,,0.000,2.3,3.25,3.2,Only rows before current match
2022/23,26/12/2022,Leicester,Newcastle,0,3,A,,,3.25,3.5,2.2,Only rows before current match
2022/23,26/12/2022,Southampton,Brighton,1,3,A,,,3.3,3.5,2.15,Only rows before current match
2022/23,26/12/2022,Aston Villa,Liverpool,1,3,A,,,4.75,4,1.7,Only rows before current match
2022/23,26/12/2022,Arsenal,West Ham,3,1,H,,,1.5,4.33,6.5,Only rows before current match
2022/23,27/12/2022,Chelsea,Bournemouth,2,0,H,,,1.3,5.5,10,Only rows before current match
2022/23,27/12/2022,Man United,Nott'm Forest,3,0,H,,,1.29,5.5,11,Only rows before current match
2022/23,28/12/2022,Leeds,Man City,1,3,A,,,9.5,6,1.29,Only rows before current match
2022/23,30/12/2022,West Ham,Brentford,0,2,A,1.000,,2,3.6,3.6,Only rows before current match
2022/23,30/12/2022,Liverpool,Leicester,2,1,H,,,1.29,6,9.5,Only rows before current match
2022/23,31/12/2022,Wolves,Man United,0,1,A,,3.000,4,3.6,1.91,Only rows before current match
2022/23,31/12/2022,Bournemouth,Crystal Palace,0,2,A,,,2.8,3.3,2.5,Only rows before current match
2022/23,31/12/2022,Fulham,Southampton,2,1,H,,,1.95,3.6,3.75,Only rows before current match
2022/23,31/12/2022,Man City,Everton,1,1,D,,,1.13,9,19,Only rows before current match
2022/23,31/12/2022,Newcastle,Leeds,0,0,D,,,1.45,4.5,7,Only rows before current match
2022/23,31/12/2022,Brighton,Arsenal,2,4,A,,,3.4,3.5,2.1,Only rows before current match
2022/23,01/01/2023,Tottenham,Aston Villa,0,2,A,,,1.67,4,5,Only rows before current match
2022/23,01/01/2023,Nott'm Forest,Chelsea,1,1,D,,,5,3.8,1.7,Only rows before current match
2022/23,02/01/2023,Brentford,Liverpool,3,1,H,,,5.5,4.33,1.55,Only rows before current match
2022/23,03/01/2023,Arsenal,Newcastle,0,0,D,4.000,0.000,1.8,3.8,4.33,Only rows before current match
2022/23,03/01/2023,Everton,Brighton,1,4,A,,2.000,3.5,3.5,2.1,Only rows before current match
2022/23,03/01/2023,Leicester,Fulham,0,1,A,,,2.2,3.6,3.1,Only rows before current match
2022/23,03/01/2023,Man United,Bournemouth,3,0,H,,,1.29,5.5,11,Only rows before current match
2022/23,04/01/2023,Southampton,Nott'm Forest,0,1,A,,,2,3.5,3.8,Only rows before current match
2022/23,04/01/2023,Leeds,West Ham,2,2,D,,,2.6,3.5,2.6,Only rows before current match
2022/23,04/01/2023,Aston Villa,Wolves,1,1,D,,,1.95,3.6,4,Only rows before current match
2022/23,04/01/2023,Crystal Palace,Tottenham,0,4,A,,,3.4,3.5,2.15,Only rows before current match
2022/23,05/01/2023,Chelsea,Man City,0,1,A,,,5,4,1.67,Only rows before current match
2022/23,12/01/2023,Fulham,Chelsea,2,1,H,,0.000,3.3,3.5,2.15,Only rows before current match
2022/23,13/01/2023,Aston Villa,Leeds,2,1,H,1.000,2.000,1.91,3.6,4,Only rows before current match
2022/23,14/01/2023,Man United,Man City,2,1,H,,1.000,4.2,3.6,1.85,Only rows before current match
2022/23,14/01/2023,Brighton,Liverpool,3,0,H,,,3.4,3.6,2.1,Only rows before current match
2022/23,14/01/2023,Everton,Southampton,1,2,A,,,2.25,3.25,3.3,Only rows before current match
2022/23,14/01/2023,Nott'm Forest,Leicester,2,0,H,,,2.7,3.3,2.63,Only rows before current match
2022/23,14/01/2023,Wolves,West Ham,1,0,H,,,2.63,3.3,2.7,Only rows before current match
2022/23,14/01/2023,Brentford,Bournemouth,2,0,H,,,1.65,4,5.25,Only rows before current match
2022/23,15/01/2023,Chelsea,Crystal Palace,1,0,H,,,1.62,4,5.25,Only rows before current match
2022/23,15/01/2023,Newcastle,Fulham,1,0,H,,,1.5,4.33,6.5,Only rows before current match
2022/23,15/01/2023,Tottenham,Arsenal,0,2,A,,,3.1,3.6,2.2,Only rows before current match
2022/23,18/01/2023,Crystal Palace,Man United,1,1,D,0.000,,4.5,3.6,1.8,Only rows before current match
2022/23,19/01/2023,Man City,Tottenham,4,2,H,,0.000,1.36,5,8.5,Only rows before current match
2022/23,21/01/2023,Liverpool,Chelsea,0,0,D,,1.000,1.85,3.75,4,Only rows before current match
2022/23,21/01/2023,Bournemouth,Nott'm Forest,1,1,D,,,2.75,3.1,2.75,Only rows before current match
2022/23,21/01/2023,Leicester,Brighton,2,2,D,,,3.6,3.5,2.05,Only rows before current match
2022/23,21/01/2023,Southampton,Aston Villa,0,1,A,,,2.88,3.25,2.55,Only rows before current match
2022/23,21/01/2023,West Ham,Everton,2,0,H,,,1.8,3.75,4.75,Only rows before current match
2022/23,21/01/2023,Crystal Palace,Newcastle,0,0,D,,,4.4,3.5,1.85,Only rows before current match
2022/23,22/01/2023,Leeds,Brentford,0,0,D,,,2.38,3.6,2.88,Only rows before current match
2022/23,22/01/2023,Man City,Wolves,3,0,H,,,1.2,8,11,Only rows before current match
2022/23,22/01/2023,Arsenal,Man United,3,2,H,,,1.8,3.8,4.2,Only rows before current match
2022/23,23/01/2023,Fulham,Tottenham,0,1,A,,,3.3,3.6,2.1,Only rows before current match
2022/23,03/02/2023,Chelsea,Fulham,0,0,D,,0.000,1.62,4,5.25,Only rows before current match
2022/23,04/02/2023,Everton,Arsenal,1,0,H,,3.000,8.5,4.5,1.4,Only rows before current match
2022/23,04/02/2023,Aston Villa,Leicester,2,4,A,,,1.95,3.6,3.8,Only rows before current match
2022/23,04/02/2023,Brentford,Southampton,3,0,H,,,1.85,3.6,4.2,Only rows before current match
2022/23,04/02/2023,Brighton,Bournemouth,1,0,H,,,1.33,5.25,8.5,Only rows before current match
2022/23,04/02/2023,Man United,Crystal Palace,2,1,H,,,1.4,4.75,8,Only rows before current match
2022/23,04/02/2023,Wolves,Liverpool,3,0,H,,,4,3.8,1.85,Only rows before current match
2022/23,04/02/2023,Newcastle,West Ham,1,1,D,,,1.6,3.8,6,Only rows before current match
2022/23,05/02/2023,Nott'm Forest,Leeds,1,0,H,,,2.63,3.3,2.7,Only rows before current match
2022/23,05/02/2023,Tottenham,Man City,1,0,H,,,4.33,4.2,1.73,Only rows before current match
2022/23,08/02/2023,Man United,Leeds,2,2,D,2.000,0.000,1.45,5,6,Only rows before current match
2022/23,11/02/2023,West Ham,Chelsea,1,1,D,1.000,,3.3,3.3,2.25,Only rows before current match
2022/23,11/02/2023,Arsenal,Brentford,1,1,D,,,1.44,4.75,7,Only rows before current match
2022/23,11/02/2023,Crystal Palace,Brighton,1,1,D,,,3.8,3.5,2,Only rows before current match
2022/23,11/02/2023,Fulham,Nott'm Forest,2,0,H,,,1.91,3.5,4.33,Only rows before current match
2022/23,11/02/2023,Leicester,Tottenham,4,1,H,,,3.4,3.6,2.1,Only rows before current match
2022/23,11/02/2023,Southampton,Wolves,1,2,A,,,2.9,3.2,2.55,Only rows before current match
2022/23,11/02/2023,Bournemouth,Newcastle,1,1,D,,,6.5,4,1.53,Only rows before current match
2022/23,12/02/2023,Leeds,Man United,0,2,A,,,3.75,3.8,1.91,Only rows before current match
2022/23,12/02/2023,Man City,Aston Villa,3,1,H,,,1.25,6.5,11,Only rows before current match
2022/23,13/02/2023,Liverpool,Everton,2,0,H,,,1.5,4.33,6.5,Only rows before current match
2022/23,15/02/2023,Arsenal,Man City,1,3,A,,3.000,2.9,3.5,2.35,Only rows before current match
2022/23,18/02/2023,Aston Villa,Arsenal,2,4,A,1.000,1.000,4.5,3.6,1.5,Only rows before current match
2022/23,18/02/2023,Brentford,Crystal Palace,1,1,D,,,1.83,3.5,4.5,Only rows before current match
2022/23,18/02/2023,Brighton,Fulham,0,1,A,,,1.65,3.8,5.5,Only rows before current match
2022/23,18/02/2023,Chelsea,Southampton,0,1,A,,,1.4,4.75,8.5,Only rows before current match
2022/23,18/02/2023,Everton,Leeds,1,0,H,,,2.4,3.3,3,Only rows before current match
2022/23,18/02/2023,Nott'm Forest,Man City,1,1,D,,,8.5,5.5,1.3,Only rows before current match
2022/23,18/02/2023,Wolves,Bournemouth,0,1,A,,,1.67,3.6,6,Only rows before current match
2022/23,18/02/2023,Newcastle,Liverpool,0,2,A,,,2.5,3.5,2.7,Only rows before current match
2022/23,19/02/2023,Man United,Leicester,3,0,H,,,1.62,4.33,5.25,Only rows before current match
2022/23,19/02/2023,Tottenham,West Ham,2,0,H,,,1.75,3.6,4.75,Only rows before current match
2022/23,24/02/2023,Fulham,Wolves,1,1,D,,0.000,2.5,3.2,3,Only rows before current match
2022/23,25/02/2023,Everton,Aston Villa,0,2,A,,,2.5,3.2,3,Only rows before current match
2022/23,25/02/2023,Leeds,Southampton,1,0,H,,,1.95,3.5,4,Only rows before current match
2022/23,25/02/2023,Leicester,Arsenal,0,1,A,0.000,,4.75,4,1.7,Only rows before current match
2022/23,25/02/2023,West Ham,Nott'm Forest,4,0,H,0.000,,1.75,3.6,5,Only rows before current match
2022/23,25/02/2023,Bournemouth,Man City,1,4,A,,,10,5.75,1.29,Only rows before current match
2022/23,25/02/2023,Crystal Palace,Liverpool,0,0,D,,,4.75,3.8,1.73,Only rows before current match
2022/23,26/02/2023,Tottenham,Chelsea,2,0,H,,,2.55,3.25,2.9,Only rows before current match
2022/23,01/03/2023,Arsenal,Everton,4,0,H,1.000,,1.36,4.75,10,Only rows before current match
2022/23,01/03/2023,Liverpool,Wolves,2,0,H,0.000,,1.5,4.75,6,Only rows before current match
2022/23,04/03/2023,Man City,Newcastle,2,0,H,4.000,,1.45,4.5,7,Only rows before current match
2022/23,04/03/2023,Arsenal,Bournemouth,3,2,H,4.000,,1.22,7,12,Only rows before current match
2022/23,04/03/2023,Aston Villa,Crystal Palace,1,0,H,,,2.05,3.3,3.8,Only rows before current match
2022/23,04/03/2023,Brighton,West Ham,4,0,H,,,1.8,3.6,4.5,Only rows before current match
2022/23,04/03/2023,Chelsea,Leeds,1,0,H,,,1.62,4,5.5,Only rows before current match
2022/23,04/03/2023,Wolves,Tottenham,1,0,H,,,3.3,3.4,2.2,Only rows before current match
2022/23,04/03/2023,Southampton,Leicester,1,0,H,,,2.75,3.3,2.6,Only rows before current match
2022/23,05/03/2023,Nott'm Forest,Everton,2,2,D,,,2.7,3,2.88,Only rows before current match
2022/23,05/03/2023,Liverpool,Man United,7,0,H,,,2.38,3.6,2.88,Only rows before current match
2022/23,06/03/2023,Brentford,Fulham,3,2,H,,,1.95,3.6,3.75,Only rows before current match
2022/23,11/03/2023,Bournemouth,Liverpool,1,0,H,,7.000,7.5,5,1.4,Only rows before current match
2022/23,11/03/2023,Everton,Brentford,1,0,H,2.000,3.000,2.7,3.25,2.7,Only rows before current match
2022/23,11/03/2023,Leeds,Brighton,2,2,D,,,3.75,3.6,1.95,Only rows before current match
2022/23,11/03/2023,Leicester,Chelsea,1,3,A,,,3.75,3.5,1.95,Only rows before current match
2022/23,11/03/2023,Tottenham,Nott'm Forest,3,1,H,,,1.44,4.75,7,Only rows before current match
2022/23,11/03/2023,Crystal Palace,Man City,0,1,A,,,9,4.75,1.36,Only rows before current match
2022/23,12/03/2023,Fulham,Arsenal,0,3,A,,,6,4,1.57,Only rows before current match
2022/23,12/03/2023,Man United,Southampton,0,0,D,,,1.36,5,9,Only rows before current match
2022/23,12/03/2023,West Ham,Aston Villa,1,1,D,,,2.2,3.3,3.4,Only rows before current match
2022/23,12/03/2023,Newcastle,Wolves,2,1,H,,,1.65,3.75,5.5,Only rows before current match
2022/23,15/03/2023,Brighton,Crystal Palace,1,0,H,,0.000,1.44,4.2,8,Only rows before current match
2022/23,15/03/2023,Southampton,Brentford,0,2,A,0.000,,2.88,3.25,2.5,Only rows before current match
2022/23,17/03/2023,Nott'm Forest,Newcastle,1,2,A,,2.000,5.5,3.8,1.62,Only rows before current match
2022/23,18/03/2023,Aston Villa,Bournemouth,3,0,H,1.000,,1.7,3.8,5,Only rows before current match
2022/23,18/03/2023,Brentford,Leicester,1,1,D,2.000,,1.91,3.6,3.75,Only rows before current match
2022/23,18/03/2023,Southampton,Tottenham,3,3,D,0.000,,4.75,3.6,1.75,Only rows before current match
2022/23,18/03/2023,Wolves,Leeds,2,4,A,,,2.25,3.2,3.3,Only rows before current match
2022/23,18/03/2023,Chelsea,Everton,2,2,D,,,1.5,4.2,7.5,Only rows before current match
2022/23,19/03/2023,Arsenal,Crystal Palace,4,1,H,,,1.25,5.5,15,Only rows before current match
2022/23,01/04/2023,Man City,Liverpool,4,1,H,,,1.62,4.2,5,Only rows before current match
2022/23,01/04/2023,Arsenal,Leeds,4,1,H,4.000,4.000,1.29,6,9,Only rows before current match
2022/23,01/04/2023,Bournemouth,Fulham,2,1,H,,,2.55,3.3,2.8,Only rows before current match
2022/23,01/04/2023,Brighton,Brentford,3,3,D,,,1.67,4,5,Only rows before current match
2022/23,01/04/2023,Crystal Palace,Leicester,2,1,H,1.000,,2.5,3.25,2.9,Only rows before current match
2022/23,01/04/2023,Nott'm Forest,Wolves,1,1,D,,,3,3.1,2.55,Only rows before current match
2022/23,01/04/2023,Chelsea,Aston Villa,0,2,A,,,1.67,3.8,5.25,Only rows before current match
2022/23,02/04/2023,West Ham,Southampton,1,0,H,,,1.73,3.6,5,Only rows before current match
2022/23,02/04/2023,Newcastle,Man United,2,0,H,,,2.4,3.4,2.9,Only rows before current match
2022/23,03/04/2023,Everton,Tottenham,1,1,D,,,3.4,3.3,2.2,Only rows before current match
2022/23,04/04/2023,Bournemouth,Brighton,0,2,A,,,6,4.2,1.53,Only rows before current match
2022/23,04/04/2023,Leeds,Nott'm Forest,2,1,H,,,1.7,3.75,5,Only rows before current match
2022/23,04/04/2023,Leicester,Aston Villa,1,2,A,,,2.55,3.3,2.75,Only rows before current match
2022/23,04/04/2023,Chelsea,Liverpool,0,0,D,,,2.2,3.4,3.25,Only rows before current match
2022/23,05/04/2023,Man United,Brentford,1,0,H,,,1.65,4,5,Only rows before current match
2022/23,05/04/2023,West Ham,Newcastle,1,5,A,,,3.6,3.25,2.15,Only rows before current match
2022/23,08/04/2023,Man United,Everton,2,0,H,1.000,,1.5,4.33,6.5,Only rows before current match
2022/23,08/04/2023,Aston Villa,Nott'm Forest,2,0,H,2.000,,1.6,4.2,5.25,Only rows before current match
2022/23,08/04/2023,Brentford,Newcastle,1,2,A,0.000,5.000,3.6,3.4,2.05,Only rows before current match
2022/23,08/04/2023,Fulham,West Ham,0,1,A,,1.000,2.8,3.25,2.63,Only rows before current match
2022/23,08/04/2023,Leicester,Bournemouth,0,1,A,,,1.83,3.75,4.2,Only rows before current match
2022/23,08/04/2023,Tottenham,Brighton,2,1,H,,,2.55,3.5,2.7,Only rows before current match
2022/23,08/04/2023,Wolves,Chelsea,1,0,H,,,4.2,3.5,1.91,Only rows before current match
2022/23,08/04/2023,Southampton,Man City,1,4,A,,,11,6,1.25,Only rows before current match
2022/23,09/04/2023,Leeds,Crystal Palace,1,5,A,,,2.1,3.4,3.6,Only rows before current match
2022/23,09/04/2023,Liverpool,Arsenal,2,2,D,,,2.88,3.6,2.38,Only rows before current match
2022/23,15/04/2023,Aston Villa,Newcastle,3,0,H,,,3.6,3.4,2.05,Only rows before current match
2022/23,15/04/2023,Chelsea,Brighton,1,2,A,0.000,,2.63,3.4,2.63,Only rows before current match
2022/23,15/04/2023,Everton,Fulham,1,3,A,,,2.05,3.4,3.7,Only rows before current match
2022/23,15/04/2023,Southampton,Crystal Palace,0,2,A,,5.000,2.8,3.1,2.7,Only rows before current match
2022/23,15/04/2023,Tottenham,Bournemouth,2,3,A,,,1.45,4.5,7,Only rows before current match
2022/23,15/04/2023,Wolves,Brentford,2,0,H,,,2.45,3.1,3,Only rows before current match
2022/23,15/04/2023,Man City,Leicester,3,1,H,,,1.14,8.5,15,Only rows before current match
2022/23,16/04/2023,West Ham,Arsenal,2,2,D,,,6,4.2,1.55,Only rows before current match
2022/23,16/04/2023,Nott'm Forest,Man United,0,2,A,,,5.5,4,1.62,Only rows before current match
2022/23,17/04/2023,Leeds,Liverpool,1,6,A,,,4.2,4.2,1.73,Only rows before current match
2022/23,21/04/2023,Arsenal,Southampton,3,3,D,2.000,,1.2,7,13,Only rows before current match
2022/23,22/04/2023,Fulham,Leeds,2,1,H,,1.000,2.3,3.4,3.1,Only rows before current match
2022/23,22/04/2023,Brentford,Aston Villa,1,1,D,,,2.5,3.25,2.88,Only rows before current match
2022/23,22/04/2023,Crystal Palace,Everton,0,0,D,,,2.05,3.2,3.75,Only rows before current match
2022/23,22/04/2023,Leicester,Wolves,2,1,H,,,2.38,3.3,3,Only rows before current match
2022/23,22/04/2023,Liverpool,Nott'm Forest,3,2,H,,,1.17,7.5,17,Only rows before current match
2022/23,23/04/2023,Bournemouth,West Ham,0,4,A,,,2.88,3.2,2.55,Only rows before current match
2022/23,23/04/2023,Newcastle,Tottenham,6,1,H,,,1.83,3.75,4.2,Only rows before current match
2022/23,25/04/2023,Wolves,Crystal Palace,2,0,H,1.000,0.000,2.45,3.2,3,Only rows before current match
2022/23,25/04/2023,Aston Villa,Fulham,1,0,H,,,1.75,4,4.2,Only rows before current match
2022/23,25/04/2023,Leeds,Leicester,1,1,D,,,2.3,3.5,3,Only rows before current match
2022/23,26/04/2023,Nott'm Forest,Brighton,3,1,H,,,6,4.2,1.53,Only rows before current match
2022/23,26/04/2023,Chelsea,Brentford,0,2,A,,,1.7,4,4.75,Only rows before current match
2022/23,26/04/2023,West Ham,Liverpool,1,2,A,,,3.9,3.9,1.85,Only rows before current match
2022/23,26/04/2023,Man City,Arsenal,4,1,H,,,1.55,4.5,5.25,Only rows before current match
2022/23,27/04/2023,Everton,Newcastle,1,4,A,,,4.75,3.6,1.73,Only rows before current match
2022/23,27/04/2023,Southampton,Bournemouth,0,1,A,,,2.25,3.4,3.2,Only rows before current match
2022/23,27/04/2023,Tottenham,Man United,2,2,D,,,2.8,3.6,2.4,Only rows before current match
2022/23,29/04/2023,Crystal Palace,West Ham,4,3,H,,1.000,2.63,3.25,2.75,Only rows before current match
2022/23,29/04/2023,Brentford,Nott'm Forest,2,1,H,,,1.65,3.8,5.5,Only rows before current match
2022/23,29/04/2023,Brighton,Wolves,6,0,H,,,1.5,4.33,6.5,Only rows before current match
2022/23,30/04/2023,Bournemouth,Leeds,4,1,H,1.000,,2.55,3.5,2.7,Only rows before current match
2022/23,30/04/2023,Fulham,Man City,1,2,A,,,12,6,1.25,Only rows before current match
2022/23,30/04/2023,Man United,Aston Villa,1,0,H,,,1.73,3.9,4.6,Only rows before current match
2022/23,30/04/2023,Newcastle,Southampton,3,1,H,,,1.3,5.25,10,Only rows before current match
2022/23,30/04/2023,Liverpool,Tottenham,4,3,H,,,1.53,4.5,5.75,Only rows before current match
2022/23,01/05/2023,Leicester,Everton,2,2,D,,,2,3.5,3.75,Only rows before current match
2022/23,02/05/2023,Arsenal,Chelsea,3,1,H,,,1.6,4,5.5,Only rows before current match
2022/23,03/05/2023,Liverpool,Fulham,1,0,H,4.000,,1.25,5.75,11,Only rows before current match
2022/23,03/05/2023,Man City,West Ham,3,0,H,,,1.2,7,13,Only rows before current match
2022/23,04/05/2023,Brighton,Man United,1,0,H,,,1.95,3.5,3.75,Only rows before current match
2022/23,06/05/2023,Bournemouth,Chelsea,1,3,A,,1.000,3.3,3.5,2.15,Only rows before current match
2022/23,06/05/2023,Man City,Leeds,2,1,H,3.000,,1.17,8.5,15,Only rows before current match
2022/23,06/05/2023,Tottenham,Crystal Palace,1,0,H,,,1.8,3.8,4.2,Only rows before current match
2022/23,06/05/2023,Wolves,Aston Villa,1,0,H,,,2.88,3.3,2.5,Only rows before current match
2022/23,06/05/2023,Liverpool,Brentford,1,0,H,,,1.44,5,6,Only rows before current match
2022/23,07/05/2023,Newcastle,Arsenal,0,2,A,,,2.45,3.75,2.63,Only rows before current match
2022/23,07/05/2023,West Ham,Man United,1,0,H,,,3.4,3.75,2.05,Only rows before current match
2022/23,08/05/2023,Fulham,Leicester,5,3,H,,,2.63,3.5,2.6,Only rows before current match
2022/23,08/05/2023,Brighton,Everton,1,5,A,,,1.33,5.25,9,Only rows before current match
